"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"21","FS",2024-10-05,85.7,-2.04,5.22,"Wheeler, Zack",578428,554430,"","swinging_strike",NA,NA,NA,NA,14,"Jose Iglesias pops out softly to second baseman Bryson Stott.","D","R","R","PHI","NYM","S",NA,"",0,1,2024,-0.87,0.1,0.69,0.8,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,NA,NA,8.36403590722862,-124.466546593914,-4.41330842048691,-10.7134574352362,24.8195859090773,-30.4100148547319,3.19,1.41,NA,NA,NA,87.1,1495,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.25,NA,NA,NA,NA,NA,NA,NA,47,2,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",246,0,-0.049,59.8,8,NA,0.049,NA,1,-1,0.7,0.3,34,34,34,34,3,2,7,2,NA,1,3.01,0.87,0.87,23
"22","SI",2024-10-05,95.1,-2.07,5.21,"Wheeler, Zack",578428,554430,"","foul",NA,NA,NA,NA,13,"Jose Iglesias pops out softly to second baseman Bryson Stott.","D","R","R","PHI","NYM","S",NA,"",0,0,2024,-1.48,0.61,-0.88,1.57,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,NA,NA,6.5701443409846,-138.221101653158,-5.31047031439799,-20.4877067191583,32.6100609421006,-23.3646178058333,3.19,1.41,NA,NA,NA,96.6,2264,7.4,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.14,NA,NA,NA,NA,NA,NA,NA,47,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",230,0,-0.033,75.5,7.1,NA,0.033,NA,1,-1,0.7,0.3,34,34,34,34,3,2,7,2,NA,1,1.93,1.48,1.48,22.3
"23","FS",2024-10-05,85.7,-2.08,5.17,"Wheeler, Zack",624413,554430,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Pete Alonso strikes out swinging.","D","R","R","PHI","NYM","S",2,"",2,2,2024,-1.15,0.2,-0.84,2.24,NA,NA,596019,2,6,"Top",NA,NA,NA,NA,NA,NA,5.37961294523792,-124.792539216271,-1.12894198999786,-13.068576474314,22.8744047289614,-30.0250875012981,3.43,1.59,NA,NA,NA,88.1,1481,7.6,775318,592663,547180,681082,664761,607208,669016,679032,592206,52.93,NA,0,0,1,0,0,NA,43,5,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",248,0.038,-0.197,77.1,8.1,NA,0.197,NA,1,-1,0.708,0.292,34,29,34,30,3,2,7,2,NA,1,2.87,1.15,1.15,22.8
"24","ST",2024-10-05,87.2,-2.19,5.18,"Wheeler, Zack",624413,554430,"","foul",NA,NA,NA,NA,12,"Pete Alonso strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",2,1,2024,0.53,0.41,1.05,2.67,NA,NA,596019,2,6,"Top",NA,NA,NA,NA,NA,NA,6.79629464067174,-126.740123798509,-0.575371127421272,4.02540784002596,30.3844235639477,-27.9376514573065,3.43,1.59,158,68.8,28,87.6,2616,7,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.49,NA,NA,NA,NA,NA,NA,NA,43,4,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",71,0,-0.061,77.2,7.6,NA,0.061,88,1,-1,0.708,0.292,34,29,34,30,3,2,7,2,NA,1,2.64,-0.53,-0.53,22.5
"25","SI",2024-10-05,94.5,-2.02,5.13,"Wheeler, Zack",624413,554430,"","ball",NA,NA,NA,NA,11,"Pete Alonso strikes out swinging.","D","R","R","PHI","NYM","B",NA,"",1,1,2024,-1.66,0.52,-0.51,3.87,NA,NA,596019,2,6,"Top",NA,NA,NA,NA,NA,NA,7.76386709229928,-137.278992569842,1.37367596798109,-22.6794216860154,33.1735289120306,-26.2374180614729,3.38,1.67,NA,NA,NA,95.8,2297,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.16,NA,NA,NA,NA,NA,NA,NA,43,3,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",231,0,0.042,NA,NA,NA,-0.042,NA,1,-1,0.708,0.292,34,29,34,30,3,2,7,2,NA,1,2.06,1.66,1.66,23.2
"26","FF",2024-10-05,97,-2.05,5.23,"Wheeler, Zack",624413,554430,"","ball",NA,NA,NA,NA,11,"Pete Alonso strikes out swinging.","D","R","R","PHI","NYM","B",NA,"",0,1,2024,-0.96,1.34,-0.52,4.2,NA,NA,596019,2,6,"Top",NA,NA,NA,NA,NA,NA,6.39152487031196,-140.969135575359,-0.224741320925214,-14.2669571267811,36.3803862170481,-14.6124630077916,3.41,1.67,NA,NA,NA,98.2,2454,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.18,NA,NA,NA,NA,NA,NA,NA,43,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",229,0,0.027,NA,NA,NA,-0.027,NA,1,-1,0.708,0.292,34,29,34,30,3,2,7,2,NA,1,1.11,0.96,0.96,21.9
"27","FF",2024-10-05,97,-2.09,5.28,"Wheeler, Zack",624413,554430,"","swinging_strike",NA,NA,NA,NA,11,"Pete Alonso strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,0,2024,-0.75,1.43,-0.24,3.63,NA,NA,596019,2,6,"Top",NA,NA,NA,NA,NA,NA,6.79292470558624,-141.002618157557,-2.07256352061455,-11.6604869161524,37.4819440453734,-13.0841301781766,3.43,1.59,NA,NA,NA,98,2475,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.2,NA,NA,NA,NA,NA,NA,NA,43,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",225,0,-0.039,80.6,7,NA,0.039,NA,1,-1,0.708,0.292,34,29,34,30,3,2,7,2,NA,1,1.04,0.75,0.75,25.4
"28","FC",2024-10-05,93.8,-2.12,5.21,"Wheeler, Zack",607043,554430,"field_out","hit_into_play",NA,NA,NA,NA,3,"Brandon Nimmo pops out to second baseman Bryson Stott.","D","L","R","PHI","NYM","X",4,"popup",1,0,2024,-0.55,1.09,0.34,3.12,NA,NA,596019,1,6,"Top",123.89,123.27,NA,NA,NA,NA,7.71533610025984,-136.503285359772,-2.14589892262727,-8.51341802915377,28.4818981814195,-18.2248037963157,3.51,1.76,193,88.4,58,95.6,2615,7.2,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.28,0.014,0.014,0,1,0,0,3,42,2,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",226,0.046,-0.343,76.5,6.9,0.021,0.343,88.4,1,-1,0.662,0.338,34,31,34,31,3,2,7,2,NA,1,1.49,0.55,-0.55,20.6
"29","FS",2024-10-05,87.8,-1.98,5.33,"Wheeler, Zack",607043,554430,"","ball",NA,NA,NA,NA,13,"Brandon Nimmo pops out to second baseman Bryson Stott.","D","L","R","PHI","NYM","B",NA,"",0,0,2024,-1.33,0.67,-0.65,1.36,NA,NA,596019,1,6,"Top",NA,NA,NA,NA,NA,NA,6.13772153015919,-127.728853072432,-4.98441021250062,-15.8420677164234,25.6438033798683,-24.0263619192233,3.48,1.62,NA,NA,NA,89.8,1645,7.5,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.05,NA,NA,NA,NA,NA,NA,NA,42,1,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",239,0,0.043,NA,NA,NA,-0.043,NA,1,-1,0.662,0.338,34,31,34,31,3,2,7,2,NA,1,2.28,1.33,-1.33,23
"30","FF",2024-10-05,97,-2.16,5.23,"Wheeler, Zack",668901,554430,"strikeout","swinging_strike",NA,NA,NA,NA,2,"Mark Vientos strikes out swinging.","D","R","R","PHI","NYM","S",2,"",0,2,2024,-1.05,1.41,-0.25,3.61,NA,NA,596019,0,6,"Top",NA,NA,NA,NA,NA,NA,7.66978086075941,-140.966795084266,-2.01883287592432,-15.8155040598404,34.0738821294841,-13.1709775954777,3.62,1.66,NA,NA,NA,98.7,2583,7.4,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.05,NA,0,0,1,0,0,NA,41,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",228,0.055,-0.225,71.2,6.8,NA,0.225,NA,1,-1,0.607,0.393,34,24,34,25,3,2,7,2,NA,1,1.03,1.05,1.05,25
"31","CU",2024-10-05,81.7,-2.11,5.37,"Wheeler, Zack",668901,554430,"","foul",NA,NA,NA,NA,8,"Mark Vientos strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,1,2024,0.42,-0.61,-0.27,2.26,NA,NA,596019,0,6,"Top",NA,NA,NA,NA,NA,NA,3.36894853113968,-118.989211019323,0.736524352035277,3.40073523454853,22.4093863211501,-38.3074744903309,3.62,1.66,2,65.7,-45,82.5,2636,6.7,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.77,NA,NA,NA,NA,NA,NA,NA,41,2,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",59,0,-0.073,72.7,8.2,NA,0.073,88,1,-1,0.607,0.393,34,24,34,25,3,2,7,2,NA,1,4.01,-0.42,-0.42,26.5
"32","FF",2024-10-05,96.8,-1.96,5.22,"Wheeler, Zack",668901,554430,"","called_strike",NA,NA,NA,NA,3,"Mark Vientos strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,0,2024,-0.86,1.39,0.4,3.48,NA,NA,596019,0,6,"Top",NA,NA,NA,NA,NA,NA,8.37369170501077,-140.690012649032,-2.26866775568574,-13.3647050257301,33.7395941297635,-13.4011715425994,3.78,1.79,NA,NA,NA,98.1,2481,7.2,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.31,NA,NA,NA,NA,NA,NA,NA,41,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",227,0,-0.063,NA,NA,NA,0.063,NA,1,-1,0.607,0.393,34,24,34,25,3,2,7,2,NA,1,1.06,0.86,0.86,24.2
"33","ST",2024-10-05,87.3,-2.34,5.18,"Wheeler, Zack",596019,554430,"walk","ball",NA,NA,NA,NA,11,"Francisco Lindor walks.","D","L","R","PHI","NYM","B",NA,"",3,2,2024,0.09,0.6,-2.02,3,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,0.582719007492525,-127.191126562572,-0.324275371066547,0.815297740728993,26.7009698762283,-25.7886935265793,3.13,1.5,NA,NA,NA,88.5,2498,7,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.48,NA,0.689131,0.7,1,0,0,NA,40,6,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",98,-0.06,0.333,NA,NA,NA,-0.333,NA,1,-1,0.667,0.333,34,30,34,31,3,2,7,2,NA,1,2.39,-0.09,0.09,20.5
"34","SI",2024-10-05,95.5,-1.97,5.21,"Wheeler, Zack",596019,554430,"","foul",NA,NA,NA,NA,4,"Francisco Lindor walks.","D","L","R","PHI","NYM","S",NA,"",3,1,2024,-1.39,0.94,-0.39,2.75,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,7.41310810376738,-138.798715526404,-2.98406807328918,-19.5994847589451,31.9297978431805,-19.5514396283151,3.33,1.54,238,81.9,38,97.1,2286,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.18,NA,NA,NA,NA,NA,NA,NA,40,5,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",227,0,-0.076,68.7,6.8,NA,0.076,88,1,-1,0.667,0.333,34,30,34,31,3,2,7,2,NA,1,1.57,1.39,-1.39,24.8
"35","SI",2024-10-05,95.3,-1.96,5.26,"Wheeler, Zack",596019,554430,"","called_strike",NA,NA,NA,NA,4,"Francisco Lindor walks.","D","L","R","PHI","NYM","S",NA,"",3,0,2024,-1.54,0.98,-0.68,2.29,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,6.9630633850479,-138.604181109222,-4.41174651260659,-21.42999912378,32.8494875929806,-18.7680980083271,3.18,1.5,NA,NA,NA,96.7,2267,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.24,NA,NA,NA,NA,NA,NA,NA,40,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",228,0,-0.081,NA,NA,NA,0.081,NA,1,-1,0.667,0.333,34,30,34,31,3,2,7,2,NA,1,1.55,1.54,-1.54,23.1
"36","FF",2024-10-05,95.8,-1.97,5.2,"Wheeler, Zack",596019,554430,"","ball",NA,NA,NA,NA,11,"Francisco Lindor walks.","D","L","R","PHI","NYM","B",NA,"",2,0,2024,-1.14,1.48,-1.44,2.7,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,4.07316252260751,-139.332940246073,-4.32430406432508,-15.7735758148559,34.7646306874678,-12.2634537798935,3.23,1.5,NA,NA,NA,97.2,2548,7.4,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.14,NA,NA,NA,NA,NA,NA,NA,40,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",224,0,0.132,NA,NA,NA,-0.132,NA,1,-1,0.667,0.333,34,30,34,31,3,2,7,2,NA,1,1.03,1.14,-1.14,21
"37","FF",2024-10-05,96,-1.98,5.23,"Wheeler, Zack",596019,554430,"","ball",NA,NA,NA,NA,14,"Francisco Lindor walks.","D","L","R","PHI","NYM","B",NA,"",1,0,2024,-1.17,1.43,1.4,2.27,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,11.8485877937198,-139.221367058944,-5.57259395145436,-17.9227222856336,32.3577065334243,-12.3931109546102,3.18,1.52,NA,NA,NA,97.8,2527,7.6,775318,592663,547180,681082,664761,607208,669016,679032,592206,52.94,NA,NA,NA,NA,NA,NA,NA,40,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",225,0,0.062,NA,NA,NA,-0.062,NA,1,-1,0.667,0.333,34,30,34,31,3,2,7,2,NA,1,1.06,1.17,-1.17,23.3
"38","FF",2024-10-05,96.3,-2.12,5.28,"Wheeler, Zack",596019,554430,"","ball",NA,NA,NA,NA,11,"Francisco Lindor walks.","D","L","R","PHI","NYM","B",NA,"",0,0,2024,-1.23,1.36,-0.59,4.19,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,7.00047967985556,-140.005212808486,-0.352047948339813,-17.8184396731795,33.5718237660754,-14.4734887268864,3.21,1.47,NA,NA,NA,97.7,2502,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.21,NA,NA,NA,NA,NA,NA,NA,40,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",229,0,0.034,NA,NA,NA,-0.034,NA,1,-1,0.667,0.333,34,30,34,31,3,2,7,2,NA,1,1.11,1.23,-1.23,20.4
"39","ST",2024-10-05,87.1,-2.1,5.08,"Wheeler, Zack",682626,554430,"strikeout","swinging_strike",NA,NA,NA,NA,3,"Francisco Alvarez strikes out swinging.","D","R","R","PHI","NYM","S",2,"",2,2,2024,0.13,0.41,0.49,2.78,NA,NA,516782,2,5,"Top",NA,NA,NA,NA,NA,NA,6.00236645537329,-126.66889632343,-0.110520508179855,0.0706472620365685,28.6899689019274,-28.0244621061267,3.25,1.49,NA,NA,NA,87.7,2624,6.9,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.57,NA,0,0,1,0,0,NA,35,6,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",84,0.033,-0.197,72.7,8.3,NA,0.197,NA,1,-1,0.68,0.32,34,22,34,23,2,1,7,2,NA,1,2.63,-0.13,-0.13,23.2
"40","ST",2024-10-05,88.1,-2.06,5.03,"Wheeler, Zack",682626,554430,"","ball",NA,NA,NA,NA,14,"Francisco Alvarez strikes out swinging.","D","R","R","PHI","NYM","B",NA,"",1,2,2024,-0.15,0.26,2.24,1.1,NA,NA,516782,2,5,"Top",NA,NA,NA,NA,NA,NA,10.9087442088528,-127.765619837554,-3.93582138201052,-4.09867581676198,29.5526437477265,-28.5809621315541,3.25,1.51,NA,NA,NA,88.9,2534,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.25,NA,NA,NA,NA,NA,NA,NA,35,5,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",57,0,0.032,NA,NA,NA,-0.032,NA,1,-1,0.68,0.32,34,22,34,23,2,1,7,2,NA,1,2.72,0.15,0.15,20.8
"41","SI",2024-10-05,96.1,-2.04,5.04,"Wheeler, Zack",682626,554430,"","ball",NA,NA,NA,NA,13,"Francisco Alvarez strikes out swinging.","D","R","R","PHI","NYM","B",NA,"",0,2,2024,-1.56,0.77,-0.67,1.37,NA,NA,516782,2,5,"Top",NA,NA,NA,NA,NA,NA,7.33167792301306,-139.73032235655,-6.00102682846621,-22.1102103995616,31.7187329620338,-20.8888132097441,3.35,1.59,NA,NA,NA,98,2380,7.4,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.08,NA,NA,NA,NA,NA,NA,NA,35,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",229,0,0.023,NA,NA,NA,-0.023,NA,1,-1,0.68,0.32,34,22,34,23,2,1,7,2,NA,1,1.7,1.56,1.56,21.3
"42","FF",2024-10-05,96.1,-2.04,5.13,"Wheeler, Zack",682626,554430,"","foul",NA,NA,NA,NA,12,"Francisco Alvarez strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,2,2024,-0.82,1.34,0.98,3.12,NA,NA,516782,2,5,"Top",NA,NA,NA,NA,NA,NA,10.086296225043,-139.527938086979,-2.7649332400848,-13.1214297669344,33.9168377223112,-14.2919063421753,3.25,1.49,284,94.9,21,97.9,2484,7.6,775318,592663,547180,681082,664761,607208,669016,679032,592206,52.88,NA,NA,NA,NA,NA,NA,NA,35,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",234,0,0,64.9,7,NA,0,94.9,1,-1,0.68,0.32,34,22,34,23,2,1,7,2,NA,1,1.15,0.82,0.82,21.6
"43","ST",2024-10-05,86.4,-2.08,5.04,"Wheeler, Zack",682626,554430,"","swinging_strike",NA,NA,NA,NA,14,"Francisco Alvarez strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,1,2024,0.78,0.25,1.43,1.42,NA,NA,516782,2,5,"Top",NA,NA,NA,NA,NA,NA,6.89040467422003,-125.545452172148,-2.83061024111846,6.58649901622657,29.238799538747,-29.165922405991,3.25,1.49,NA,NA,NA,87.2,2601,7.2,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.27,NA,NA,NA,NA,NA,NA,NA,35,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",71,0,-0.046,50.4,7.9,NA,0.046,NA,1,-1,0.68,0.32,34,22,34,23,2,1,7,2,NA,1,2.85,-0.78,-0.78,20.3
"44","SI",2024-10-05,96.7,-2.01,5.09,"Wheeler, Zack",682626,554430,"","called_strike",NA,NA,NA,NA,13,"Francisco Alvarez strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,0,2024,-1.53,0.78,-1.03,1.99,NA,NA,516782,2,5,"Top",NA,NA,NA,NA,NA,NA,6.2323763612134,-140.540263228135,-4.5420000806038,-21.71213297029,34.3507040545142,-20.9629171482398,3.42,1.51,NA,NA,NA,98.2,2342,7.4,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.1,NA,NA,NA,NA,NA,NA,NA,35,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",228,0,-0.039,NA,NA,NA,0.039,NA,1,-1,0.68,0.32,34,22,34,23,2,1,7,2,NA,1,1.68,1.53,1.53,22.2
"45","FS",2024-10-05,86.4,-2.17,5.2,"Wheeler, Zack",621438,554430,"strikeout","swinging_strike",NA,NA,NA,NA,11,"Tyrone Taylor strikes out swinging.","D","R","R","PHI","NYM","S",2,"",1,2,2024,-1.22,0.11,-1.66,2.66,NA,NA,516782,1,5,"Top",NA,NA,NA,NA,NA,NA,3.7918212361415,-125.760811376947,-0.0410568406519697,-13.738793062485,25.4010923837438,-31.2652866577275,3.32,1.56,NA,NA,NA,88,1611,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.21,NA,0,0,1,0,0,NA,34,4,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",247,0.04,-0.214,68.8,7.1,NA,0.214,NA,1,-1,0.64,0.36,34,30,34,30,2,1,7,2,NA,3,2.95,1.22,1.22,21.2
"46","FF",2024-10-05,94.6,-2.11,5.19,"Wheeler, Zack",621438,554430,"","ball",NA,NA,NA,NA,11,"Tyrone Taylor strikes out swinging.","D","R","R","PHI","NYM","B",NA,"",0,2,2024,-0.89,1.14,-0.51,4.14,NA,NA,516782,1,5,"Top",NA,NA,NA,NA,NA,NA,6.28564584785901,-137.531296379794,0.486684925215345,-12.794956813419,34.065441830889,-18.2028814579645,3.25,1.59,NA,NA,NA,96,2291,7.4,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.09,NA,NA,NA,NA,NA,NA,NA,34,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",232,0,0.026,NA,NA,NA,-0.026,NA,1,-1,0.64,0.36,34,30,34,30,2,1,7,2,NA,3,1.44,0.89,0.89,20.4
"47","ST",2024-10-05,86.4,-2.14,5.25,"Wheeler, Zack",621438,554430,"","swinging_strike",NA,NA,NA,NA,5,"Tyrone Taylor strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,1,2024,0.04,0.37,0.25,2.12,NA,NA,516782,1,5,"Top",NA,NA,NA,NA,NA,NA,5.67906539510774,-125.674300429534,-1.94578062957562,-0.854402068800155,28.4092427846466,-28.0587228625317,3.32,1.56,NA,NA,NA,87,2477,6.9,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.56,NA,NA,NA,NA,NA,NA,NA,34,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",81,0,-0.061,69.9,8.6,NA,0.061,NA,1,-1,0.64,0.36,34,30,34,30,2,1,7,2,NA,3,2.71,-0.04,-0.04,23.3
"48","ST",2024-10-05,84.5,-2.17,5.08,"Wheeler, Zack",621438,554430,"","called_strike",NA,NA,NA,NA,4,"Tyrone Taylor strikes out swinging.","D","R","R","PHI","NYM","S",NA,"",0,0,2024,0.25,0.19,-0.77,2.31,NA,NA,516782,1,5,"Top",NA,NA,NA,NA,NA,NA,2.78726503628512,-122.853820468806,-0.349057465937971,1.87644368516298,29.0860723539515,-30.4686088192371,3.3,1.49,NA,NA,NA,84.5,2441,6.8,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.73,NA,NA,NA,NA,NA,NA,NA,34,1,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",91,0,-0.047,NA,NA,NA,0.047,NA,1,-1,0.64,0.36,34,30,34,30,2,1,7,2,NA,3,3.06,-0.25,-0.25,19.9
"49","SI",2024-10-05,95.4,-2.03,5.15,"Wheeler, Zack",516782,554430,"hit_by_pitch","hit_by_pitch",NA,NA,NA,NA,11,"Starling Marte hit by pitch.","D","R","R","PHI","NYM","B",NA,"",2,1,2024,-1.62,0.61,-1.49,4.01,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,5.17948854657488,-138.766297702009,1.34224561926841,-22.0245851224835,34.0376383937886,-24.8962489626796,3.52,1.58,NA,NA,NA,96.8,2329,7.3,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.16,NA,0.720192,0.7,1,0,0,NA,33,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",225,-0.036,0.239,NA,NA,NA,-0.239,NA,1,-1,0.676,0.324,34,35,34,36,2,1,7,2,NA,1,1.91,1.62,1.62,22.4
"50","ST",2024-10-05,88.5,-2.14,5.12,"Wheeler, Zack",516782,554430,"","ball",NA,NA,NA,NA,14,"Starling Marte hit by pitch.","D","R","R","PHI","NYM","B",NA,"",1,1,2024,0.27,0.42,1.16,1.03,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,7.57539703375009,-128.513333976823,-4.73811904596747,1.16069998164857,30.1703567208203,-26.6281557328912,3.57,1.61,NA,NA,NA,88.9,2643,7,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.54,NA,NA,NA,NA,NA,NA,NA,33,3,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",77,0,0.037,NA,NA,NA,-0.037,NA,1,-1,0.676,0.324,34,35,34,36,2,1,7,2,NA,1,2.53,-0.27,-0.27,23.8
"51","ST",2024-10-05,88,-2.15,5.11,"Wheeler, Zack",516782,554430,"","swinging_strike",NA,NA,NA,NA,14,"Starling Marte hit by pitch.","D","R","R","PHI","NYM","S",NA,"",1,0,2024,0.55,0.22,0.74,1.34,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,5.96981730435475,-128.049320475996,-3.49426133832821,4.63185340768505,28.8743507022846,-29.1630704946983,3.52,1.58,NA,NA,NA,89,2549,7.1,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.37,NA,NA,NA,NA,NA,NA,NA,33,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",73,0,-0.032,78.7,8.8,NA,0.032,NA,1,-1,0.676,0.324,34,35,34,36,2,1,7,2,NA,1,2.74,-0.55,-0.55,19.8
"52","FF",2024-10-05,97.1,-2.1,5.32,"Wheeler, Zack",516782,554430,"","ball",NA,NA,NA,NA,12,"Starling Marte hit by pitch.","D","R","R","PHI","NYM","B",NA,"",0,0,2024,-0.81,1.39,1.21,2.79,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,10.9298274542906,-141.017775308943,-4.50436270289041,-13.3661597585738,32.6237518631037,-12.7397570325257,3.32,1.56,NA,NA,NA,99,2581,7.5,775318,592663,547180,681082,664761,607208,669016,679032,592206,53.01,NA,NA,NA,NA,NA,NA,NA,33,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",227,0,0.025,NA,NA,NA,-0.025,NA,1,-1,0.676,0.324,34,35,34,36,2,1,7,2,NA,1,1.04,0.81,0.81,23.2
